"Date","Polygon","mean_Temp","min_Temp","max_Temp","mean_DO","min_DO","max_DO","mean_depth","min_depth","max_depth","mean_disttoRM","min_disttoRM","max_disttoRM","mean_disttoshore","min_disttoshore","max_disttoshore","sum_total","n_observations"
2025-04-09,"North",7.75,7.75,7.75,13.65,13.65,13.65,0.6,0.6,0.6,385.712271692359,385.712271692359,385.712271692359,23.3598896661511,23.3598896661511,23.3598896661511,33,1
2025-04-14,"North",13.04,12.69,13.19,10.115,8.33,10.99,0.4825,0.38,0.55,375.266573058496,256.417643044713,525.601659614198,49.073840879537,5.59834269556424,163.289288434414,132,6
2025-04-14,"West",13.3516666666667,13.01,13.78,11.5083333333333,9.87,13.3,0.571666666666667,0.48,0.7,598.175042474423,360.003592381642,896.704460929819,2.53025304782327,0.896652565612313,6.3263128520272,173,6
2025-04-22,"North",15.1233333333333,13.66,15.52,9.30333333333333,8.72,11.01,0.538333333333333,0.5,0.68,222.147101816628,97.5049853452908,426.284295637438,11.401615958174,0.211168326322549,17.8586866020378,134,6
2025-04-22,"West",10.6,10.44,10.92,11.26,11.24,11.27,0.653333333333333,0.63,0.7,388.847268756503,226.467857383396,557.735017230012,15.8396026329115,5.47503863363312,36.1870134981466,26,3
2025-04-28,"North",18.32625,16.54,20,10.07375,8.89,11.52,0.53,0.5,0.65,137.157344688047,83.1802900310837,184.359378904486,27.6109598534847,7.97823609788603,43.3844351051017,99,8
2025-04-28,"West",16.99,16.99,16.99,10.47,10.47,10.47,0.65,0.65,0.65,336.910615097961,239.732016933734,450.47950910743,5.22558442930966,2.64271405637522,8.92077588153584,39,4
